"RG","TG","COEF","RE"
"TCIM_BMP4","TCIM","BMP4",-0.0132023680711743,0.0193274249587304
"DCN_ITGA6","DCN","ITGA6",-0.126570725105062,0.137554726451767
"GALNT14_MET","GALNT14","MET",0.105987486029009,0.0961830543937415
"ICAM2_DPYSL3","ICAM2","DPYSL3",-0.0769605189229249,0.115425435393234
"GADD45G_FBN1","GADD45G","FBN1",0.0233307110018402,0.0339016093119213
"AC004556.3_SPINT1","AC004556.3","SPINT1",-0.00517254269616227,0.00839342846943926
"SERPINB2_NDRG1","SERPINB2","NDRG1",0.0116906216934993,0.0219404902522152
"EGF_RARB","EGF","RARB",0.0223036168967901,0.0103687619118676
"EGR1_FGF4","EGR1","FGF4",-0.0125905966756872,0.0673776267960684
"RHOD_KRT13","RHOD","KRT13",0.0523774197411804,0.210504911331871
"IGFBP4_MAP2K2","IGFBP4","MAP2K2",-0.0309155349078609,0.158277120819728
"INAVA_IFITM2","INAVA","IFITM2",-0.49690397650319,1.88379520118622
"RB1_LYPD3","RB1","LYPD3",0.042589617993118,0.171869991776083
"APBB1IP_LRATD2","APBB1IP","LRATD2",-0.137073098028641,0.0538886618406201
"CALD1_TIMP2","CALD1","TIMP2",0.337954817011301,1.22607243877849
"XAGE1B_WNT1","XAGE1B","WNT1",0.0171963622019379,0.0238598979545253
"WNT1_WNT3A","WNT1","WNT3A",0.00174763928212939,0.000208936065228064
"RHOD_FGF19","RHOD","FGF19",0.0642860631025346,0.258365762959387
"COL11A1_SFRP1","COL11A1","SFRP1",0.159215722435737,0.0659228752389325
"FGFBP1_TGFB3","FGFBP1","TGFB3",-0.0225260150644001,0.0685097528611262
"ACTA2_PIK3CD","ACTA2","PIK3CD",0.0137101929553565,0.0297070711591501
"CD74_SLPI","CD74","SLPI",-0.0467878533224655,0.137857115189868
"WNT16_SLFN11","WNT16","SLFN11",0.162075847370991,0.0706283088234105
"SYK_ABCB1","SYK","ABCB1",-0.00852213399976623,0.0233572775685282
"CPE_TIMP3","CPE","TIMP3",0.523570520731545,0.870607697536368
"GADD45G_WAS","GADD45G","WAS",0.0283307285314261,0.0411670818827061
"PTPRF_CTHRC1","PTPRF","CTHRC1",-0.0876137221966616,0.561499938319618
"SPON2_C1S","SPON2","C1S",0.0557365347350944,0.109230634179763
"ALCAM_SLC43A3","ALCAM","SLC43A3",0.122872585270292,0.56019290578778
"NBL1_H1.0","NBL1","H1.0",0.114359202378889,0.579312123946601
"LPXN_IL13RA2","LPXN","IL13RA2",0.00672206371486265,0.0142649392483492
"RHOD_TIMP2","RHOD","TIMP2",0.00745702734196058,0.0299698016277915
"MYL9_PHLDA2","MYL9","PHLDA2",-0.0286741308243008,0.0849156398069682
"MET_LY6K","MET","LY6K",-0.00587487204798728,0.0329486286043555
"GALNT14_HLA.C","GALNT14","HLA.C",-0.126951693780931,0.115207956389935
"APBB1IP_COL3A1","APBB1IP","COL3A1",0.00331534754954473,0.00130338954580434
"PHLDA2_ACSL5","PHLDA2","ACSL5",0.291635358874444,1.40980688166181
"MYL9_TAGLN","MYL9","TAGLN",0.182642532258257,0.540878033154921
"WNT1_SRPX2","WNT1","SRPX2",-0.0583863927920633,0.00698028666302932
"KLK10_KRT13","KLK10","KRT13",0.11461135065323,0.290440103440475
"LMCD1_SLC2A3","LMCD1","SLC2A3",-0.0274026850298387,0.0885293272581475
"ZNF677_TMEM98","ZNF677","TMEM98",-0.0999231477762068,0.024730415216779
"ZNF677_TNNC1","ZNF677","TNNC1",-0.000142346669664032,3.52299974916866e-05
"FCRLA_MGST1","FCRLA","MGST1",0.0177000647901036,0.00391703920419072
"KRT81_LAMC2","KRT81","LAMC2",0.177013588247203,0.328673966846604
"DHRS3_TSPAN7","DHRS3","TSPAN7",0.0288318859514793,0.118831187535847
"SERPINE2_TBX3","SERPINE2","TBX3",0.000385576040637294,0.00115969357056339
"HLA.DPB1_HLA.DRB5","HLA.DPB1","HLA.DRB5",0.219197300533161,0.192321842558009
"IRF6_CDH1","IRF6","CDH1",0.175481950721856,0.614365894375392
"SPON2_C5orf38","SPON2","C5orf38",-0.0801727999488551,0.157120025922003
"STMN3_LHFPL6","STMN3","LHFPL6",-0.042300604571944,0.156277299168874
"MT1E_ARMCX2","MT1E","ARMCX2",0.0251000833461777,0.089655614754677
"PLPP2_QPRT","PLPP2","QPRT",-0.00883652944978556,0.0493508494449728
"MUC20_MLPH","MUC20","MLPH",0.0562143877809656,0.130869963956161
"CRYAB_APOE","CRYAB","APOE",0.00481102595787657,0.00374271207824583
"UGT1A6_PMEPA1","UGT1A6","PMEPA1",-0.0526753170885763,0.197468312247351
"FGFR1_FZD8","FGFR1","FZD8",0.00607622821448211,0.0151360410125844
"TP53_SLC38A5","TP53","SLC38A5",-0.0916222915899531,0.491621036616256
"NES_PROM2","NES","PROM2",-0.145574746165232,0.244547866161928
"GPRC5C_SLC2A3","GPRC5C","SLC2A3",-0.0626434601312267,0.257112338188472
"CXCL8_WLS","CXCL8","WLS",-0.247003996920509,0.745202324137501
"PMEL_WNT7A","PMEL","WNT7A",0.00456729158238841,0.0074855629475795
"THY1_SOS1","THY1","SOS1",0.00434588324829384,0.00407846449522411
"IGFBP4_APC2","IGFBP4","APC2",0.0358532213708423,0.183556411609955
"TCF7_AXIN1","TCF7","AXIN1",0.0203900528093686,0.063206873939762
"VGF_MAGEA4","VGF","MAGEA4",-0.079901937650398,0.124568753467956
"ELMO1_GLDC","ELMO1","GLDC",-0.0206733825476286,0.0123259647148353
"PTPRCAP_UGT1A6","PTPRCAP","UGT1A6",0.104775801151244,0.0885119666351166
"MUC2_TGFB1","MUC2","TGFB1",-0.140850755511461,0.109079838440306
"PPL_VAV1","PPL","VAV1",0.000190854806034641,0.000695292972751349
"CYBRD1_LXN","CYBRD1","LXN",0.0774385538964328,0.153809673450844
"MAGEA4_IL1B","MAGEA4","IL1B",0.0578409159453208,0.0914580165463059
"ANXA1_SEMA3C","ANXA1","SEMA3C",0.147787396931917,1.16893770133645
"ACKR3_VCAN","ACKR3","VCAN",0.132472065083555,0.163038766259018
"XAGE1B_EFEMP1","XAGE1B","EFEMP1",-0.0474115513225485,0.0657833769222578
"TWIST1_CA12","TWIST1","CA12",0.116050436753984,0.10464719343242
"MAP2K1_MGP","MAP2K1","MGP",-0.0840015878075506,0.473771486320551
"UCP2_SMAD3","UCP2","SMAD3",-0.0861097408077369,0.420502419118709
"AIF1L_LGALS3","AIF1L","LGALS3",-0.0433984544176767,0.114712026387668
"MT1G_POPDC3","MT1G","POPDC3",-0.218836606480315,0.427107307814213
"GSTM3_CDH3","GSTM3","CDH3",-0.197049930518505,1.01635881067527
"RAMP1_ANXA8L1","RAMP1","ANXA8L1",-0.00895186111474469,0.020658009418317
"DKK3_WNT9B","DKK3","WNT9B",0.00156660867422166,0.00309907493702907
"CD52_C1S","CD52","C1S",0.0596357399225081,0.0315060848970107
"KRT4_MAGEA3","KRT4","MAGEA3",-0.00106525218064239,0.00112277684118414
"FBLN2_CYBA","FBLN2","CYBA",-0.00734943576246194,0.00853136240675805
"TUBB6_CD68","TUBB6","CD68",0.150243340384361,0.747197277275116
"FLNC_FRMD6","FLNC","FRMD6",0.107036649246,0.19045735632772
"SOS2_ICAM2","SOS2","ICAM2",0.010497705020819,0.0356225171308456
"LDHB_FGF22","LDHB","FGF22",0.0148844105941472,0.105814658550002
"CD37_FBXO2","CD37","FBXO2",0.000180700724904772,0.000189274968460345
"LAMB1_CCDC9B","LAMB1","CCDC9B",0.046005646870219,0.291317409381959
"FAM83A_NCKAP1L","FAM83A","NCKAP1L",0.00186991168528828,0.00236548941676662
"EPDR1_TRIB2","EPDR1","TRIB2",0.0457531946961722,0.094609336441429
"IL13RA2_EGF","IL13RA2","EGF",0.031185520376439,0.0121598517755652
"CDH13_DSG2","CDH13","DSG2",-0.463747692888842,0.173587074194737
"WNT8B_EPS8L1","WNT8B","EPS8L1",-0.12115149520152,0.0337788389572365
"HMOX1_APOBEC3B","HMOX1","APOBEC3B",0.280845557638394,1.04392329148363
"DDB2_TP63","DDB2","TP63",0.0865877871987161,0.461641534988659
"SEMA3B_CPE","SEMA3B","CPE",-0.0691357333740323,0.278411387515026
"LAPTM5_S100A2","LAPTM5","S100A2",0.0389266607422233,0.0268679868606086
"TCF7L2_GPX3","TCF7L2","GPX3",0.0449471487950533,0.196368477743399
"ANKRD1_FOS","ANKRD1","FOS",-0.0216466340487473,0.0530730593233842
"RAB13_IFIT3","RAB13","IFIT3",-0.00242989000474064,0.0149749709121917
"SHC4_GNG4","SHC4","GNG4",0.242973741905216,0.0750688755911401
"CHI3L1_GSK3B","CHI3L1","GSK3B",0.0185704946803859,0.00915892815857502
"TENM3_SMAD4","TENM3","SMAD4",0.162750284583335,0.249838133731617
"GAB1_AXL","GAB1","AXL",-0.106787378200839,0.245657079287356
"CD40_INPP5D","CD40","INPP5D",-0.0573791302369113,0.0868457382197622
"CA12_DNAJA4","CA12","DNAJA4",0.00195749787556388,0.00309751681244865
"EPAS1_SHC4","EPAS1","SHC4",0.00417269492909135,0.0171652039985348
"RAMP1_FAT1","RAMP1","FAT1",-0.117977469806035,0.272253964975839
"TFAP2C_GJA1","TFAP2C","GJA1",-0.0166917115770637,0.026110704277088
"CMBL_FCRLA","CMBL","FCRLA",0.0437806282469877,0.144251857632259
"MT1E_NMU","MT1E","NMU",0.452586940144344,1.61660659803181
"LEF1_WNT11","LEF1","WNT11",0.0014928535978415,0.00240440687060767
"ICAM2_IQANK1","ICAM2","IQANK1",-0.101869147158751,0.152783411916856
"HENMT1_POSTN","HENMT1","POSTN",0.00472741789267255,0.0124442746699457
"FZD7_AQP3","FZD7","AQP3",0.129641492214583,0.351062732218562
"CTNNA3_MT2A","CTNNA3","MT2A",-0.132231322042829,0.0212101373771073
"RPS6KB1_LLGL2","RPS6KB1","LLGL2",0.03142106799635,0.133827729707939
"GADD45B_MFAP4","GADD45B","MFAP4",-0.033602153213152,0.150416155461812
"COL4A2_C12orf75","COL4A2","C12orf75",0.0206683409465098,0.0407740608926813
"PTPRM_CLMP","PTPRM","CLMP",0.220978747014684,0.452244808406954
"LPXN_TNC","LPXN","TNC",0.0224416069853364,0.0476234938941951
"CA9_NMU","CA9","NMU",0.222284582872476,0.360683791059484
"GADD45B_PRSS3","GADD45B","PRSS3",-0.062214246846279,0.278494885914236
"S100A9_KRT6A","S100A9","KRT6A",0.341534424061853,0.757416882538263
"FOSB_S100A10","FOSB","S100A10",-0.147482393196786,0.513189075754958
"MYEOV_SELENBP1","MYEOV","SELENBP1",-0.00193382494238948,0.00890784056629428
"TMEM156_PTN","TMEM156","PTN",-0.00144049115615657,0.00128847628991587
"MT2A_LYZ","MT2A","LYZ",-0.116176830083538,0.908621491847181
"OAS2_LGALS3BP","OAS2","LGALS3BP",0.141731147051589,0.241800111151805
"SYTL2_NFATC4","SYTL2","NFATC4",0.0849216968602886,0.278122656311965
"WNT10A_SERPINB6","WNT10A","SERPINB6",-0.02019864413209,0.0381457582721035
"S100P_E2F1","S100P","E2F1",-0.0740392929227099,0.540084327866499
"PDLIM4_ARHGAP30","PDLIM4","ARHGAP30",0.0812017587820581,0.150916814835446
"IGFBP6_TPM1","IGFBP6","TPM1",-0.0127215034392759,0.0485958986140547
"RPS6KB1_DDB2","RPS6KB1","DDB2",0.0777509707500278,0.331154749395321
"GULP1_PSMB9","GULP1","PSMB9",0.0992757138309543,0.363476425859739
"CHGA_CD9","CHGA","CD9",-0.0985731959182095,0.0709631866337785
"FZD4_RB1","FZD4","RB1",0.0103361818967799,0.0172969655195233
"P3H2_DSG2","P3H2","DSG2",0.107262077221821,0.303865772045322
"MAGEA3_UCP2","MAGEA3","UCP2",0.0137230835175876,0.0453585241075616
"GSTM3_TIMP2","GSTM3","TIMP2",-0.142663634837632,0.735841123357155
"ITGB5_CTSZ","ITGB5","CTSZ",0.269238126032445,1.57337552458352
"SCRN1_BAMBI","SCRN1","BAMBI",-0.275055934783437,1.14606177188101
"XAF1_RARB","XAF1","RARB",-0.0768314550829931,0.109827079865314
"CDKN1A_FAM20C","CDKN1A","FAM20C",2.43855013477582e-05,0.000129904514957161
"KCNMA1_COL5A1","KCNMA1","COL5A1",0.027630689290635,0.0164388746571814
"TSPAN7_S100B","TSPAN7","S100B",-0.0495835404952208,0.0620843943450336
"TAGLN_C19orf33","TAGLN","C19orf33",0.00259437195529589,0.00833389342353813
"CRIP2_EPS8L1","CRIP2","EPS8L1",-0.081262130317933,0.363098425147279
"PLBD1_MT1G","PLBD1","MT1G",-0.195632721638497,0.878238723753765
"FGF2_GATA3","FGF2","GATA3",0.138806249626005,0.0756168676337005
"AMIGO2_DPYSL3","AMIGO2","DPYSL3",0.0903233399516951,0.250040478622033
"FGF18_SLFN11","FGF18","SLFN11",0.0960059967999707,0.0700698302134577
"GNG11_ETS1","GNG11","ETS1",0.180254886264703,0.207831625738465
"MGST1_ARHGAP30","MGST1","ARHGAP30",-0.0399196970963751,0.277021317926345
"RBP1_CLDN11","RBP1","CLDN11",0.0635186093333688,0.125183782170904
"LGALS3BP_CD44","LGALS3BP","CD44",0.00147757451371572,0.0106139043737663
"SERINC2_S100A4","SERINC2","S100A4",-0.0867032170725496,0.426185935339366
"CYFIP2_CTSS","CYFIP2","CTSS",-0.150489149782846,0.340242352142796
"QPCT_DNAJA4","QPCT","DNAJA4",0.00120988530635973,0.00160646197925933
"AP1M2_VIM","AP1M2","VIM",-0.0408998870401111,0.213215339989699
"SQOR_PERP","SQOR","PERP",0.10584248304964,0.428399172560478
"DVL2_RBPMS","DVL2","RBPMS",-0.0347353525651848,0.164372777822328
"TP53I11_CEMIP","TP53I11","CEMIP",0.0218697906601251,0.0899619334049946
"AIF1_FZD7","AIF1","FZD7",0.334209611654578,0.137796998063564
"HGF_MFGE8","HGF","MFGE8",-0.0425580399944941,0.0171582101249343
"IL13RA2_DNER","IL13RA2","DNER",0.289877024150379,0.113028790421391
"BCAT1_CASP1","BCAT1","CASP1",0.157902962362087,0.314489809530822
"WNT8B_RPL39L","WNT8B","RPL39L",-0.0974102378529302,0.0271594232637993
"SERPINB5_JCHAIN","SERPINB5","JCHAIN",0.0192447308351381,0.0793911881536837
"STEAP1_TSPAN15","STEAP1","TSPAN15",0.0156185673475985,0.0602265309073838
"MAPK3_SPOCK1","MAPK3","SPOCK1",0.090346794044371,0.489191593916728
"FRAT2_FZD5","FRAT2","FZD5",0.00902847512752372,0.0306575927409314
"FGF3_PKDCC","FGF3","PKDCC",-0.000278293022622282,0.000146723756879014
"ICAM2_SERPINE2","ICAM2","SERPINE2",0.0643376011108533,0.0964935752033285
"NCKAP1L_RGS4","NCKAP1L","RGS4",0.0775333298450641,0.00546890481680895
"GPSM3_CARD16","GPSM3","CARD16",-0.0559183187748845,0.0875118087567089
"MLH1_PLIN2","MLH1","PLIN2",0.0332076456964656,0.142285672936877
"TNFRSF11B_SCEL","TNFRSF11B","SCEL",-0.19664254685403,0.411929457464991
"CDH17_TMEM54","CDH17","TMEM54",0.00276117908437707,0.00656401292025234
"CD37_TUBA1A","CD37","TUBA1A",0.249597326260294,0.261440711323102
"STOM_MT2A","STOM","MT2A",0.0194777912985316,0.0680837022205676
"FCRLA_FOSL1","FCRLA","FOSL1",0.113914937632326,0.0252094713742655
"PALLD_PPL","PALLD","PPL",0.046389697016241,0.185235959565958
"LRP1_TMC4","LRP1","TMC4",0.00243367081605753,0.00931876315384012
"CXCL12_AXIN2","CXCL12","AXIN2",-0.0763526102022497,0.0108283638578963
"CDKN2B_TMEM45B","CDKN2B","TMEM45B",0.0708347058925445,0.175213811824922
"CXCL5_RAC2","CXCL5","RAC2",0.00562095373689796,0.0144270904396839
"SHC3_EREG","SHC3","EREG",-0.159703549801052,0.0915864635913994
"S100A2_MTOR","S100A2","MTOR",-0.0284465008986805,0.120675236868488
"ECHDC2_ITM2A","ECHDC2","ITM2A",0.0171589243623361,0.0677023788281772
"TPD52L1_FGF2","TPD52L1","FGF2",0.0471527961660648,0.159890423213482
"DVL1_RXRB","DVL1","RXRB",0.0635563487572414,0.348944818800919
"ENG_ACKR3","ENG","ACKR3",-0.0757708258727974,0.138508359096374
"FGF2_SLC6A15","FGF2","SLC6A15",0.000379509665927655,0.000206743804774515
"UNC13D_GPC1","UNC13D","GPC1",0.0662310335124773,0.22347015272537
"CEMIP_TBX3","CEMIP","TBX3",0.137527883773635,0.43529393355952
"PSCA_IFIT3","PSCA","IFIT3",-0.0155594783079104,0.0370497047173419
"TNNC1_AIF1","TNNC1","AIF1",0.00517017215231288,0.0158660666173173
"RAB34_DENND1C","RAB34","DENND1C",-0.029329575545691,0.122844478889233
"GABRE_AIF1L","GABRE","AIF1L",-0.0804317707485257,0.0880976444102319
"LAMA5_KRT16","LAMA5","KRT16",0.158339095239165,1.02628949740992
"SHC4_CHGB","SHC4","CHGB",0.0629203066911593,0.0194397824148323
"NID1_GPRC5B","NID1","GPRC5B",0.0429926934156984,0.0558916350407817
"COL6A3_PTGFRN","COL6A3","PTGFRN",-0.146825385328796,0.147259182550652
"TGFA_FZD5","TGFA","FZD5",-0.0467699355750653,0.149352683558905
"TMEM54_GSDME","TMEM54","GSDME",-0.000562886386197252,0.00345633368265289
"FERMT3_FXYD2","FERMT3","FXYD2",0.00807747792474337,0.0129712967250084
"CARD11_SLFN11","CARD11","SLFN11",0.151823558327185,0.325332857294187
"RPS6KB1_EFEMP1","RPS6KB1","EFEMP1",-0.127841667572534,0.544499637481983
"PLS3_NDRG1","PLS3","NDRG1",0.0136569767707897,0.0816809903846197
"ATP1B1_APOBEC3B","ATP1B1","APOBEC3B",-0.122822900040331,0.796409565938285
"CFB_PAX8","CFB","PAX8",8.3129209986235e-05,0.000257782741543405
"RAC2_ZSCAN18","RAC2","ZSCAN18",0.00196047489388314,0.00534971955463259
"WAS_NBL1","WAS","NBL1",0.114447585457001,0.0617895397017622
"LRP6_KRT4","LRP6","KRT4",0.00547719961696675,0.0197758313237375
"E2F1_FBLN2","E2F1","FBLN2",0.0901270001517097,0.408314369954562
"CXCR4_ADM","CXCR4","ADM",0.148261545850673,0.142542375020489
"ICA1_GAB1","ICA1","GAB1",0.113043698750304,0.469054225347947
"LCN2_ADAP1","LCN2","ADAP1",0.157010588743795,0.689509149953489
"UNC13D_CPT1C","UNC13D","CPT1C",0.216522727517772,0.730569408641262
"ICAM1_SMAD3","ICAM1","SMAD3",0.00358977749793759,0.0093080029534158
"SASH3_CDKN2A","SASH3","CDKN2A",0.0199386378989869,0.00169380502321683
"TFAP2C_MAL2","TFAP2C","MAL2",0.0655768497477376,0.102581315479896
"VCAN_TCEAL9","VCAN","TCEAL9",0.232596151818872,0.315472871408708
"PRAME_LGALS3","PRAME","LGALS3",-0.064948782038359,0.136351127389105
"FZD8_GJA1","FZD8","GJA1",-0.030839577583887,0.0292595745641615
"DDB2_LRP5","DDB2","LRP5",-0.000299280389444545,0.00159560906734006
"PTPRM_PNMA2","PTPRM","PNMA2",-0.00734787564727749,0.0150378199677289
"GALNT14_KYNU","GALNT14","KYNU",0.287609561875912,0.261004078599426
"WNT10B_S100A14","WNT10B","S100A14",-0.104252113800794,0.12858075439699
"PTPN7_CASP1","PTPN7","CASP1",-0.0545696076033513,0.0178941701972682
"RPS6KB1_ADIRF","RPS6KB1","ADIRF",-0.179315496318399,0.76373552218312
"CCNE1_DKK1","CCNE1","DKK1",0.225809940930734,0.853430814176509
"LXN_SQOR","LXN","SQOR",0.0856876752321851,0.165308332300177
"EGFR_VAMP8","EGFR","VAMP8",0.165647077162271,0.743713672904496
"DVL3_GPRC5C","DVL3","GPRC5C",0.00153964865831171,0.00803412192310421
"C3_HOXB2","C3","HOXB2",-0.0131880421473842,0.037297318186611
"MAGEA2_FGF22","MAGEA2","FGF22",-0.00234929351131569,0.00498378516514292
"FZD1_BEX1","FZD1","BEX1",-0.00119047548518709,0.00228355902464972
"MEST_FBN1","MEST","FBN1",0.00990347954557827,0.04280749445155
"CSTA_WNT6","CSTA","WNT6",0.107568497958574,0.198910720348979
"SCEL_S100A11","SCEL","S100A11",0.0523919915453385,0.0795130964518368
"TCIM_LSP1","TCIM","LSP1",0.0619959487593638,0.0907581155844357
"PLBD1_VAV1","PLBD1","VAV1",-0.118996351242929,0.534201041480473
"HMOX1_RARB","HMOX1","RARB",0.0908250173161217,0.337603171732496
"MLPH_COL6A3","MLPH","COL6A3",0.0874560015683035,0.376097708278354
"CD52_CDH13","CD52","CDH13",0.262473300603449,0.13866694875852
"PCOLCE_IGFBP2","PCOLCE","IGFBP2",-0.0755217136978988,0.227310985367165
"CRYAB_CNRIP1","CRYAB","CNRIP1",-0.00432128505358723,0.00336172074422614
"PALM_SEMA3A","PALM","SEMA3A",0.0339286075056723,0.0700614523875448
"GAS6_ROBO1","GAS6","ROBO1",0.0598998759608117,0.268274298142933
"TFF1_AKR1B10","TFF1","AKR1B10",0.0927706298566206,0.27671161884116
"PTGES_FZD1","PTGES","FZD1",0.249865584033127,0.839065331408639
"SPOCD1_PAGE5","SPOCD1","PAGE5",0.00325585925361068,0.00309914736794065
"NRAS_C12orf75","NRAS","C12orf75",0.136598151939522,0.669437228636026
"NID2_ADAMTS1","NID2","ADAMTS1",0.0800594084588437,0.0835446033449148
"COL12A1_PLOD2","COL12A1","PLOD2",0.448987161675049,1.12698050666226
"MAGED4B_MISP","MAGED4B","MISP",-0.165182820365619,0.204484585660852
"WNT2_CES1","WNT2","CES1",0.0814541401367818,0.0075153557320982
"DCBLD2_IL32","DCBLD2","IL32",0.118967575150742,0.431437996310766
"CD24_BIRC3","CD24","BIRC3",-0.243529370133355,1.61301467026024
"CDKN2B_C1S","CDKN2B","C1S",-0.0601041866068483,0.148671241156811
"PIK3R3_PSMB8","PIK3R3","PSMB8",0.00253943407911037,0.00627332195981942
"AKR1C3_DDB2","AKR1C3","DDB2",-0.000128611184709665,0.000609732009583167
"COL4A1_KRT6A","COL4A1","KRT6A",0.0247533898366826,0.0216482584173901
"CHGA_PNMA2","CHGA","PNMA2",0.0702747473797271,0.0505910350932223
"GSTM2_IFI16","GSTM2","IFI16",-0.0385603573733515,0.0644503486910711
"P3H2_LSP1","P3H2","LSP1",0.115154393853788,0.326224139034983
"JAG2_ATP1B1","JAG2","ATP1B1",-0.332148952281766,1.32293579624668
"FERMT3_SCRN1","FERMT3","SCRN1",0.173270249863589,0.278247721075432
"LAMB1_PLS3","LAMB1","PLS3",0.0714482014289755,0.452425003478502
"TP53I11_MAPK3","TP53I11","MAPK3",0.105211692820738,0.432790942083569
"PROCR_APBB1IP","PROCR","APBB1IP",0.0172913032670678,0.068115535305989
"GPX2_DENND1C","GPX2","DENND1C",0.0508805350076355,0.254489604373989
"YAP1_IGFBP5","YAP1","IGFBP5",-0.1246438598036,0.717934387847983
"TUBA1A_PCSK9","TUBA1A","PCSK9",-0.533974340741273,2.26572292537751
"IL1B_WNT3A","IL1B","WNT3A",-0.00439005020520169,0.00493307737565316
"CTAG2_CYFIP2","CTAG2","CYFIP2",-0.0271340447655265,0.0454465977704416
"MAPK3_MMP7","MAPK3","MMP7",-0.355027355405473,1.92233050117471
"ITGA4_FGF7","ITGA4","FGF7",0.0496219771693266,0.019169612547563
"MAPK1_VSIR","MAPK1","VSIR",0.0145789271624181,0.0765439851607336
"TCIM_DENND1C","TCIM","DENND1C",0.0578348892378803,0.0846665897902203
"ICAM2_S100A2","ICAM2","S100A2",0.0593142366959709,0.0889595300482098
"MET_HLA.DRB1","MET","HLA.DRB1",0.122699724874732,0.688149057840195
"TGFB3_CALB1","TGFB3","CALB1",-0.146453155508702,0.225894903311463
"ABLIM3_MLPH","ABLIM3","MLPH",0.0962610248310869,0.242171634831492
"CA9_RAB32","CA9","RAB32",0.0324321736371606,0.0526251492055187
"FZD5_TSPAN13","FZD5","TSPAN13",0.290557730412334,0.801983448457644
"WNT4_PYCARD","WNT4","PYCARD",0.329861719625076,0.25138673440186
"BST2_MUC20","BST2","MUC20",-0.240075902156508,1.22982330362416
"BST2_AMIGO2","BST2","AMIGO2",-0.154732439412252,0.792639153311384
"DCN_CDCP1","DCN","CDCP1",-0.164969627312326,0.179285944194132
"MFAP5_TAGLN","MFAP5","TAGLN",0.100993486304915,0.121806267265441
"MTOR_HENMT1","MTOR","HENMT1",0.160622619575664,0.77352153745283
"CDKN1B_GTSF1","CDKN1B","GTSF1",0.0181596441378291,0.088925571340928
"IFITM2_CSF1","IFITM2","CSF1",0.035854531631654,0.180549282933637
"RGL3_ICAM2","RGL3","ICAM2",-0.359972030724066,1.08494977680469
"NQO1_DHRS3","NQO1","DHRS3",0.0850926321337582,0.673028115883898
"NXN_KIRREL1","NXN","KIRREL1",-0.0978834145235152,0.368519511644536
"CA12_F11R","CA12","F11R",-0.0692109806162681,0.109518471892692
"CPVL_PTGFRN","CPVL","PTGFRN",0.0455843006473161,0.133111360015823
"ABCB1_DDB2","ABCB1","DDB2",-0.024999500976035,0.00806194414064353
"P3H3_BAMBI","P3H3","BAMBI",-0.000600554010174182,0.0013187471775914
"COCH_NUP210","COCH","NUP210",0.621056440675685,1.12408076031832
"P3H3_LGALS9","P3H3","LGALS9",-0.373709387904608,0.820622612103903
"TCF7L1_HDGFL3","TCF7L1","HDGFL3",0.206552588233101,0.290355077523264
"TWIST1_DNAJA4","TWIST1","DNAJA4",0.0825247968036501,0.0744158196697716
"RPS6KB1_BATF","RPS6KB1","BATF",-0.0551324041388798,0.234818386189291
"GSK3B_VGF","GSK3B","VGF",0.000184175655756153,0.000935843421336699
"APOBEC3B_GDA","APOBEC3B","GDA",-0.145399074171676,0.527547688098642
"TGFBR1_RAB32","TGFBR1","RAB32",0.104441734506627,0.329250927809625
"IL32_BCHE","IL32","BCHE",-0.0509894750298906,0.260808448696931
"IGFBP2_LGALS9","IGFBP2","LGALS9",0.010244115190639,0.0432025245339869
"CRIP1_MSLN","CRIP1","MSLN",0.207230031350215,1.11061155303878
"NRCAM_GJB2","NRCAM","GJB2",-0.010287229806531,0.0111939843401188
"SDC1_TCIM","SDC1","TCIM",0.253804833067892,1.52276781560869
"CXCL8_SLC6A15","CXCL8","SLC6A15",0.0196247471505315,0.0592071681815469
"ALDH7A1_CD24","ALDH7A1","CD24",0.142822274568266,0.779462392151737
"CDKN1A_CXCL12","CDKN1A","CXCL12",-0.0201487676235539,0.107334922001222
"LYPD3_GATA3","LYPD3","GATA3",0.0114827336072216,0.0269221205609699
"DEFB1_ITGB5","DEFB1","ITGB5",-0.0970613832539292,0.250149906915191
"HSPG2_S100A14","HSPG2","S100A14",0.0830993975985107,0.413873602910888
"MYLK_IL1A","MYLK","IL1A",-0.0647243738327752,0.107727489275919
"ACKR3_JCHAIN","ACKR3","JCHAIN",0.00438856421028524,0.00540118472556529
"FGF2_CDH13","FGF2","CDH13",-0.0128952499006235,0.00702488834232039
"G0S2_ARAF","G0S2","ARAF",0.0390886270218676,0.0532466865627565
"MGST1_TMEM156","MGST1","TMEM156",0.028055876351066,0.194692755899108
"ARAF_GSDME","ARAF","GSDME",0.0670585376372395,0.336859446580913
"WNT16_CA12","WNT16","CA12",0.0448588162362233,0.0195482693934795
"AHNAK_PRXL2A","AHNAK","PRXL2A",-0.360672229988051,2.29629362327912
"IGFBP7_LBH","IGFBP7","LBH",0.157249163405048,0.315249813451851
"LOXL1_PLAUR","LOXL1","PLAUR",0.0928817697230389,0.257994926677685
"WNT9B_CPT1C","WNT9B","CPT1C",0.0983400443860041,0.00547708512419756
"MAPK3_MEST","MAPK3","MEST",0.0243967141200944,0.132098405848008
"BCHE_SV2A","BCHE","SV2A",0.104065455412835,0.0844358933823605
"TM4SF1_PSMB9","TM4SF1","PSMB9",0.217944953314563,1.42195148498434
