"RG","TG","COEF","RE"
"KRAS_GULP1","KRAS","GULP1",0.00468441273358132,0.0183317470835764
"RB1_POLK","RB1","POLK",0.0289673811244874,0.127331223746164
"ARAF_FGF10","ARAF","FGF10",-0.00166235621735013,0.00875547141223575
"EFEMP1_REG4","EFEMP1","REG4",-0.000273651926734734,0.00218337839962675
"SLC2A3_WNT16","SLC2A3","WNT16",0.0174639235408514,0.0866146957635036
"FOXA1_MYO5B","FOXA1","MYO5B",0.119942965483459,0.0442058071712756
"IFI16_FGF2","IFI16","FGF2",-0.00204330979313235,0.0126831929390882
"FZD9_RAB31","FZD9","RAB31",-0.0651138626660023,0.0279494490985919
"CDH13_SPINT1","CDH13","SPINT1",-0.0261727443371351,0.157618043725029
"CCNE2_RB1","CCNE2","RB1",0.00856407155484549,0.023161222937447
"CMBL_MAP2K1","CMBL","MAP2K1",0.0242857991943046,0.0855520598440097
"AEBP1_TMEM54","AEBP1","TMEM54",0.0832565659544882,0.441354884801778
"SLC17A9_MAGEA2B","SLC17A9","MAGEA2B",0.00206347672144145,0.00649741739113466
"ETS1_MEF2C","ETS1","MEF2C",0.275747368223166,1.52003080561035
"MEF2C_PBX1","MEF2C","PBX1",0.000532252638144682,0.00108740149110193
"E2F3_RBPMS","E2F3","RBPMS",0.000164667741409475,0.000587840012333121
"LRP6_PLPP2","LRP6","PLPP2",-0.167112923306655,0.59126470028516
"HTRA1_ALDH3A1","HTRA1","ALDH3A1",0.00712239778259298,0.055691100528292
"PTPN7_ID3","PTPN7","ID3",-0.000760038564403888,0.000111801511715691
"APOL1_VEGFC","APOL1","VEGFC",0.0014812029580236,0.00608949485280828
"DPP4_CLMP","DPP4","CLMP",0.0372083491731876,0.141354847938332
"BAMBI_SHC3","BAMBI","SHC3",0.0239026580565243,0.095395905888996
"MRC2_HSPA1A","MRC2","HSPA1A",0.0404613815493622,0.28692872266752
"GLIPR1_NMU","GLIPR1","NMU",-0.0554842933974011,0.381835575164475
"FGF8_RARB","FGF8","RARB",0.0289918744902221,0.00206616563766554
"E2F3_POLK","E2F3","POLK",0.0211382666617902,0.0754605536506895
"MICAL2_FGF2","MICAL2","FGF2",0.0622334859833798,0.443264655660097
"TM4SF1_RGS4","TM4SF1","RGS4",0.268770466681994,2.13298216505749
"TUBA4A_CTSV","TUBA4A","CTSV",0.0243549188453563,0.104577045345342
"APBB1IP_HLA.C","APBB1IP","HLA.C",0.0857002987681386,0.19550504909023
"EPDR1_CSF1","EPDR1","CSF1",0.0111748670241148,0.0494448597987978
"SEMA3B_NQO1","SEMA3B","NQO1",0.0124089029031311,0.044654684522274
"FGF22_CDCP1","FGF22","CDCP1",0.196161790158821,0.0336675610699983
"PKDCC_SNCG","PKDCC","SNCG",0.0572907945812295,0.202470871777572
"KRT7_LAMC2","KRT7","LAMC2",0.107411312530716,0.653216524923739
"HLA.DMA_CARD11","HLA.DMA","CARD11",-0.04356190790502,0.107393326139235
"LGALS9_NNMT","LGALS9","NNMT",-0.0754011453071033,0.0959404834160754
"ITGA2_IL1A","ITGA2","IL1A",0.0790110473032221,0.289307480886862
"DDC_MAGEA3","DDC","MAGEA3",0.00879882412305133,0.000770232001949214
"RARB_DHRS2","RARB","DHRS2",-3.08719256959988e-05,6.41836931150751e-05
"NLRP2_LAMB3","NLRP2","LAMB3",-0.0637309985970309,0.029652666854927
"HDGFL3_JAG2","HDGFL3","JAG2",-0.0344995786197642,0.180967095776265
"ALDH3A1_TNFRSF12A","ALDH3A1","TNFRSF12A",-0.00100345407181513,0.00055135475628276
"CFH_S100A13","CFH","S100A13",0.0238633979897504,0.127819082652601
"PRSS23_ANKRD1","PRSS23","ANKRD1",0.362365558371663,2.80770148354841
"H2AJ_LARP6","H2AJ","LARP6",0.051764088473722,0.327629870122036
"CDA_MDK","CDA","MDK",0.122760934631115,0.299982683897415
"PDLIM4_NID2","PDLIM4","NID2",-0.0104758338694918,0.0564785054977095
"HOXC10_WWC1","HOXC10","WWC1",-0.00906088479319818,0.0174089654558761
"CYFIP2_TBX3","CYFIP2","TBX3",-0.226840009525006,0.549445662253265
"WNT3_AGR2","WNT3","AGR2",-0.00262690041146359,0.003559085586163
"BAX_APOBEC3B","BAX","APOBEC3B",0.034147270204533,0.272068481446112
"CD74_FAP","CD74","FAP",-0.15473439596047,0.365103792229706
"TMEM139_SERPINA1","TMEM139","SERPINA1",0.360701392099995,0.202603268552527
"CCL5_IFI30","CCL5","IFI30",0.0710082070999585,0.0433720560424073
"BCHE_GLIPR1","BCHE","GLIPR1",0.0746763014485937,0.147380159201418
"ALDH3A1_EMP1","ALDH3A1","EMP1",0.11006301463725,0.060474882025539
"SOX2_FABP5","SOX2","FABP5",0.119247949375036,0.0117080299318914
"MT1E_LDHB","MT1E","LDHB",0.0195815051311124,0.149113346885725
"ROBO1_HSPG2","ROBO1","HSPG2",0.0127275342662504,0.0613650206607264
"FOLR1_NMU","FOLR1","NMU",0.314333187208211,0.138997453322356
"IGFBP7_LRP6","IGFBP7","LRP6",0.0243247776021616,0.228081219699879
"QPRT_PAGE5","QPRT","PAGE5",-0.0167190506839578,0.045354708793155
"EMB_MT1G","EMB","MT1G",-0.0358790144818914,0.110496197045558
"IFITM3_HLA.DPA1","IFITM3","HLA.DPA1",-0.0213849510044167,0.20388244963794
"AMIGO2_LGALS3","AMIGO2","LGALS3",-0.0949840135206878,0.459702352627449
"CAV2_ICA1","CAV2","ICA1",-0.0175965061085495,0.123993935803969
"TXNIP_PPARG","TXNIP","PPARG",-0.0567824352992477,0.355675188953859
"CLDN4_HEG1","CLDN4","HEG1",-0.0220731991159337,0.0312396779572222
"TCF7_SRPX2","TCF7","SRPX2",-0.0987168788708486,0.286940230590307
"GABRE_SLC38A5","GABRE","SLC38A5",0.0453324771961755,0.112132345794325
"CEMIP_TMEM156","CEMIP","TMEM156",-0.0694812677214126,0.470817275616743
"TCF7L1_FZD4","TCF7L1","FZD4",0.024290639623728,0.0711206806184704
"GNA15_FXYD3","GNA15","FXYD3",0.141838326277892,0.0493283064190831
"SCRN1_PIK3CB","SCRN1","PIK3CB",0.0199007141135969,0.117355275075691
"WNT4_FKBP9","WNT4","FKBP9",0.0194870171879508,0.0031603113476765
"FGF22_APC","FGF22","APC",0.00918820458190912,0.00157698621446412
"CD37_FOLR1","CD37","FOLR1",-0.0263222004657992,0.0202590313124911
"TESC_CDA","TESC","CDA",-0.0353987810660395,0.00681482909737843
"TIMP3_GSTM3","TIMP3","GSTM3",0.337974679292412,2.50999306056887
"DPYSL3_TUSC3","DPYSL3","TUSC3",-0.0295938008623937,0.164912501076542
"TRO_CDKN1A","TRO","CDKN1A",-0.00254772088464315,0.00773433166434356
"HLA.DRB5_FZD8","HLA.DRB5","FZD8",-0.0400770146166571,0.0108048090801782
"LSP1_CTHRC1","LSP1","CTHRC1",-0.121087826028317,0.165133284281543
"CCNE2_EGFL7","CCNE2","EGFL7",-0.0355177459631736,0.0960564641736595
"C19orf33_TMEM98","C19orf33","TMEM98",-0.127734878109516,0.27536354232069
"ERBB2_HPGD","ERBB2","HPGD",-0.243522081960694,1.21905214721549
"QPRT_CCN1","QPRT","CCN1",-0.0313049202027156,0.0849226171046581
"TFAP2C_POLK","TFAP2C","POLK",0.0040706133525223,0.00304986842626699
"RAF1_PERP","RAF1","PERP",-0.0164595257106016,0.0966032731794084
"UCHL1_TSPAN7","UCHL1","TSPAN7",-0.00304829663954697,0.0255788836584433
"CTNNA1_MYOF","CTNNA1","MYOF",0.0978380152093066,0.763686546028922
"ABCB1_FZD8","ABCB1","FZD8",-0.0150125222311448,0.0125452015384634
"TFF3_HSPG2","TFF3","HSPG2",0.0117745369021674,0.00200719807160929
"SV2A_FADS2","SV2A","FADS2",0.0191064060128511,0.0675969338889402
"KRT81_LAMB1","KRT81","LAMB1",-0.0633003496991058,0.0996555313460463
"BST2_TSTD1","BST2","TSTD1",0.177637737259935,0.516952534000823
"CD68_EMILIN1","CD68","EMILIN1",0.147013891117773,0.965745611444453
"TNNT1_ANXA8L1","TNNT1","ANXA8L1",0.0246532872340914,0.050133963982514
"KYNU_OCIAD2","KYNU","OCIAD2",-0.00370546118373762,0.00316591115850346
"APOD_SLPI","APOD","SLPI",0.161382422390608,0.139661654368658
"IL32_AIF1L","IL32","AIF1L",0.0124969070191435,0.0529992207951232
"CEMIP_CD53","CEMIP","CD53",0.0153294921779529,0.103875331877224
"POPDC3_IGFBP4","POPDC3","IGFBP4",0.0766042712392808,0.269463549191642
"TCF7L2_SCG5","TCF7L2","SCG5",0.0306987484896211,0.112608922501333
"JCHAIN_MUC13","JCHAIN","MUC13",0.0764718668879247,0.0998943932037979
"KIRREL1_IER3","KIRREL1","IER3",0.0481199864145307,0.266648719536546
"SCRN1_CSF1","SCRN1","CSF1",0.0183000277482901,0.107915966132393
"BCHE_GADD45A","BCHE","GADD45A",0.0263114627283377,0.0519279542572687
"MEST_PHLDA3","MEST","PHLDA3",-0.00967302970629899,0.0516250971217303
"CSNK1A1L_CALB2","CSNK1A1L","CALB2",0.0221303113889066,0.000522372222093251
"RXRG_LGALS4","RXRG","LGALS4",0.00694151379292049,0.000148799288195048
"EIF1AY_CNRIP1","EIF1AY","CNRIP1",0.00380008788161822,0.00751771031027358
"ABCB1_TRO","ABCB1","TRO",0.0338453893195867,0.0282828710342296
"GPC1_PHLDA3","GPC1","PHLDA3",0.217451616341673,1.5146672425503
"GTSF1_COL12A1","GTSF1","COL12A1",-0.00578210224688503,0.00141382222811982
"MMP1_NCKAP1L","MMP1","NCKAP1L",-1.94945235746598e-05,9.39194142388369e-05
"CD68_TCEAL3","CD68","TCEAL3",0.0301130493689679,0.197814948330248
"IGFBP2_CXCL16","IGFBP2","CXCL16",0.0762158960440928,0.21786738271606
"SCRN1_NES","SCRN1","NES",0.137768653797287,0.81242704010012
"ADAP1_KRT4","ADAP1","KRT4",0.0025311909333827,0.00411149501181746
"EGF_TMEM125","EGF","TMEM125",-0.0674439313667212,0.0737774801103431
"C6orf132_HGF","C6orf132","HGF",-0.0840721344011124,0.218809353968874
"RXRB_TSPAN13","RXRB","TSPAN13",-0.0671541309065709,0.328140680500666
"RBM47_IFITM2","RBM47","IFITM2",0.02520781395603,0.0217890273694666
"NRP2_ARAF","NRP2","ARAF",-0.00221233588408794,0.00935707984910072
"IL1B_DCN","IL1B","DCN",-0.00112649846751137,0.00238242892865979
"TRIM22_KIF1A","TRIM22","KIF1A",-0.00900229745150627,0.0539945623600453
"GPNMB_EREG","GPNMB","EREG",0.00687948396630652,0.0422290525144982
"KCNMA1_LRP1","KCNMA1","LRP1",0.0216677413620662,0.110505637815292
"MUC13_PMEPA1","MUC13","PMEPA1",-0.0126252820996359,0.00352484948628441
"TP53_RPS6KB1","TP53","RPS6KB1",0.0510273138936856,0.249567274135645
"HLA.DQB1_PMP22","HLA.DQB1","PMP22",-0.100872033060164,0.0328181340709429
"CST3_AMOTL2","CST3","AMOTL2",0.0725803588090636,0.579499427647226
"SLC17A9_ITGA4","SLC17A9","ITGA4",0.00474185374808215,0.0149310155471411
"MOXD1_FBLIM1","MOXD1","FBLIM1",-0.0431084723944135,0.219928681368427
"FBLN1_DKK1","FBLN1","DKK1",0.277374906555857,1.39977101231582
"SIRPA_DPP4","SIRPA","DPP4",0.00660409342500413,0.0323363628813902
"AKR1C3_ITGBL1","AKR1C3","ITGBL1",0.11353054485207,0.36728332759635
"SOX2_CEACAM6","SOX2","CEACAM6",-0.000709337950219764,6.9644383794646e-05
"FADS2_PEG10","FADS2","PEG10",0.11334178985042,0.707303086992365
"GSDME_CCNE2","GSDME","CCNE2",-0.0186916103699685,0.102012351013035
"LAMA3_CD109","LAMA3","CD109",0.121093489178384,0.285994510651166
"SNCG_KRT7","SNCG","KRT7",0.0719784697065469,0.209188457861404
"GMFG_LOXL1","GMFG","LOXL1",-0.0815367820514454,0.120105166079893
"ITM2A_LAPTM5","ITM2A","LAPTM5",0.00195857968441738,0.00048096193201773
"TGFB3_APC2","TGFB3","APC2",0.0122636529646049,0.0201525095240813
"ZSCAN18_ITGA5","ZSCAN18","ITGA5",-0.0970236579011395,0.332240750384162
"APOL1_AKT3","APOL1","AKT3",0.0122180278740555,0.050230535557264
"APOBEC3B_MT1E","APOBEC3B","MT1E",0.0358930221109663,0.137507035286662
"LRP6_STRA6","LRP6","STRA6",0.0193683099483694,0.0685273032752738
"FGF8_BAMBI","FGF8","BAMBI",-0.0206781097335225,0.00147366807198654
"PALM_ROBO1","PALM","ROBO1",-0.0483990693555566,0.144956683245947
"RAI14_AKR1B1","RAI14","AKR1B1",0.00773435816741824,0.0501246171228307
"FGF18_PDLIM1","FGF18","PDLIM1",-0.135449794472502,0.0603140471048229
"SERPINE2_DUSP4","SERPINE2","DUSP4",0.00952722748804617,0.0828537805616221
"COL4A5_SERPINA3","COL4A5","SERPINA3",0.0225621133430286,0.0667177840943558
"QPRT_LAT2","QPRT","LAT2",-0.0282127990808067,0.0765344462875252
"MT1G_TNC","MT1G","TNC",-0.00648830548879296,0.00600600605529031
"SNCG_COCH","SNCG","COCH",-0.0220833185330947,0.064179960580352
"LAMA5_PCDH1","LAMA5","PCDH1",0.0364980257583111,0.143734966984322
"DNAJA4_CYBA","DNAJA4","CYBA",0.203804685822215,0.40916771927121
"HKDC1_TSPAN15","HKDC1","TSPAN15",0.0848757117285907,0.0816703517472178
"RXRG_UCP2","RXRG","UCP2",-0.0391686840688948,0.000839625546077919
"QPCT_TFF1","QPCT","TFF1",-0.00943584245983954,0.0274148517439139
"GATA3_TSPAN8","GATA3","TSPAN8",-0.0178298563601738,0.0125016172646059
"TMEM98_APOBEC3B","TMEM98","APOBEC3B",-0.0136364207220027,0.0833125194788847
"IRF4_IFIT3","IRF4","IFIT3",0.000743168901170509,9.90737727135644e-05
"SEMA3B_NDRG1","SEMA3B","NDRG1",0.0261661416856249,0.0941614912501147
"ICAM2_VEGFC","ICAM2","VEGFC",0.0775861735699421,0.106619308405818
"GDA_DKK3","GDA","DKK3",0.0405823883412484,0.0131171151828659
"TPD52L1_TUBB6","TPD52L1","TUBB6",-0.00397437799435061,0.0182124012117587
"PHGDH_PLBD1","PHGDH","PLBD1",-0.0459861647363388,0.318494086973642
"SCG2_SCARA3","SCG2","SCARA3",-0.159140828213443,0.338458722168944
"FBLIM1_FGF7","FBLIM1","FGF7",-0.00991068423244314,0.0580176620910072
"F2R_ERRFI1","F2R","ERRFI1",0.0286386393536008,0.176157939597481
"CXCL2_TAGLN","CXCL2","TAGLN",-0.0511688232349054,0.0999877114600132
"LPXN_COL18A1","LPXN","COL18A1",-0.026457636106489,0.112338380552096
"EPAS1_LGALS3BP","EPAS1","LGALS3BP",0.00223430590962068,0.0138390109487006
"EPDR1_WNT2","EPDR1","WNT2",0.0548913580696414,0.242874970955998
"MYO1B_SLFN11","MYO1B","SLFN11",0.0123135693615046,0.0793493863967664
"CSAG1_PLK2","CSAG1","PLK2",-0.0492243808125325,0.0118999459775494
"AKR1B10_HMCN1","AKR1B10","HMCN1",0.129665866142287,0.183424407800815
"PTPRCAP_CCN1","PTPRCAP","CCN1",0.00310947281560568,0.00176219979162447
"BEX4_APC2","BEX4","APC2",-0.00864866950086719,0.0297367815479532
"FZD3_DCN","FZD3","DCN",-0.234566045918918,0.0877286271437801
"FADS2_ERBB2","FADS2","ERBB2",0.0368095640341226,0.229708021256218
"EPB41L3_TGFB3","EPB41L3","TGFB3",0.12505121549014,0.320435834132839
"SHC2_EVA1A","SHC2","EVA1A",-0.0541060264499378,0.0309212294935364
"C5orf38_NPAS2","C5orf38","NPAS2",-0.0434742569270489,0.0652730394483917
"APOBEC3B_HLA.F","APOBEC3B","HLA.F",-0.11745392001542,0.449968806588248
"TUBB2B_TESC","TUBB2B","TESC",0.0147238888336239,0.035756807030171
"LGALS4_GDA","LGALS4","GDA",0.00675777402010404,0.00280589474229956
"CD48_HLA.DRB1","CD48","HLA.DRB1",-0.00147242495105373,0.000171213928028116
"JCHAIN_TRPV2","JCHAIN","TRPV2",-0.159692566092311,0.20860471488591
"CA9_KRT8","CA9","KRT8",0.0658905788161294,0.069422215839645
"ALDH1A1_FGF18","ALDH1A1","FGF18",-0.00624884841942706,0.0133859040777957
"ALDH7A1_GLUL","ALDH7A1","GLUL",0.10035486150004,0.586349777675325
"SMIM22_LCN2","SMIM22","LCN2",0.265020604704651,0.115912576197208
"ERRFI1_PLAU","ERRFI1","PLAU",0.0226031289063838,0.12681860717091
"FST_CPE","FST","CPE",-0.166089071227011,1.13376904524113
"CMBL_ALDH3A1","CMBL","ALDH3A1",0.0516070834168502,0.181797282170091
"TNFRSF21_CDK2","TNFRSF21","CDK2",0.0111254996090438,0.0345327614245924
"CES1_LBH","CES1","LBH",0.0146027403120856,0.0142834151996739
"TGFB2_XAGE1B","TGFB2","XAGE1B",0.00402180325888347,0.0153456700610017
"PLAAT3_IGFBP2","PLAAT3","IGFBP2",0.219849299701243,0.819498626957856
"CDX2_FGF19","CDX2","FGF19",0.00334018263316989,0.000102711189346646
"WNT10A_WNT2B","WNT10A","WNT2B",0.0179182207409705,0.00244025378944546
"FEZ1_ADIRF","FEZ1","ADIRF",0.123093779673703,0.672941643690692
"HSPB8_CXCL16","HSPB8","CXCL16",-0.100453838368319,0.432825648562018
"TGFB3_RBPMS","TGFB3","RBPMS",-0.0111655414449319,0.0183480143281895
"KIF1A_CMBL","KIF1A","CMBL",-0.0214675805079877,0.00385147897853286
"ZSCAN18_NQO1","ZSCAN18","NQO1",-1.19512017476557e-05,4.09248251666566e-05
"PALLD_ICAM2","PALLD","ICAM2",0.000465809840370326,0.00328164169798255
"CXCR4_COL8A1","CXCR4","COL8A1",-0.023242320675524,0.0069490224921779
"ITM2A_CPE","ITM2A","CPE",0.0645933427156379,0.0158619734265436
"TAGLN_COL17A1","TAGLN","COL17A1",-0.000204338867274259,0.00212377927069538
"JCHAIN_CD24","JCHAIN","CD24",-0.244971809513649,0.320004091168153
"FGF20_MDK","FGF20","MDK",0.0642040500789928,0.00637730721913308
"HLA.DPA1_KRT16","HLA.DPA1","KRT16",0.0483691520490694,0.0798667025137786
"ITGA6_CORO1A","ITGA6","CORO1A",0.0993754409232769,0.46477795778732
"PBX1_LBH","PBX1","LBH",0.154108864819136,0.474255198450359
"FGF1_CCL5","FGF1","CCL5",0.229166388008242,0.784242286266202
"CHI3L1_IER3","CHI3L1","IER3",-0.0550258644460349,0.0948295150440041
"CXCL16_TCF4","CXCL16","TCF4",-0.0508444448171536,0.0963594156594019
"FADS2_HSPA1A","FADS2","HSPA1A",0.0113100112344219,0.0705794912060434
"HLA.DQB1_EIF1AY","HLA.DQB1","EIF1AY",-0.0585254454571276,0.0190409160726253
"IGFBP2_GTSF1","IGFBP2","GTSF1",0.0112963224652947,0.0322911667719104
"KLF5_TSPAN15","KLF5","TSPAN15",0.0743656767840532,0.201607280064512
"ERBB3_GNG2","ERBB3","GNG2",-0.155159634692659,0.215461058551477
"MUC13_PTPRCAP","MUC13","PTPRCAP",-0.00694831782984946,0.00193989919114695
"USP41_SELENBP1","USP41","SELENBP1",0.0835559020745953,0.220425653969206
"GPX3_GNA15","GPX3","GNA15",-0.00077559764667245,0.00347038552270217
"NCKAP1L_COTL1","NCKAP1L","COTL1",-0.0599208494126242,0.00433528396207205
"TNFRSF21_BASP1","TNFRSF21","BASP1",-0.0107992661663389,0.0335201559649244
"MYB_CXCL8","MYB","CXCL8",0.00123577371581601,0.000822589917952386
"CELF2_CTSZ","CELF2","CTSZ",-0.0187697657103754,0.0370541446886264
"IL32_APOD","IL32","APOD",0.00589802851176111,0.0250134625209193
"EPS8L1_SH2D3A","EPS8L1","SH2D3A",0.190938250314579,0.345691336123273
"ANXA3_MIA","ANXA3","MIA",0.0269272829961864,0.0811456635423142
"GADD45A_IGFBP6","GADD45A","IGFBP6",-0.0958168989137628,0.658474835328146
"HLA.DQB1_LDHB","HLA.DQB1","LDHB",-0.0126548416582664,0.00411717973345331
"TFF1_ATP1B1","TFF1","ATP1B1",-0.00588967620188408,0.000933564259768718
"PLAUR_SPP1","PLAUR","SPP1",0.00621710859676441,0.0405243814450617
"TUSC3_GPRC5B","TUSC3","GPRC5B",-0.0264835835385092,0.177788574990156
"PRSS21_FRAT1","PRSS21","FRAT1",0.0198101988040342,0.00544491183797728
"RARB_CD40","RARB","CD40",-0.0420934370446224,0.0875135640074741
"ANXA2_PLK2","ANXA2","PLK2",0.0976273784354169,1.14583949193611
"FGF8_CLDN4","FGF8","CLDN4",0.0296305921671225,0.00211168516820249
"GDA_CES1","GDA","CES1",-0.0598932627262092,0.0193588119864009
"CD37_MAGEA4","CD37","MAGEA4",0.00556063095796003,0.00427977124636261
"CTSF_TNNT1","CTSF","TNNT1",-0.0253426966328187,0.113284894092935
"TNNT1_APOL1","TNNT1","APOL1",0.00940206103570832,0.0191196648483364
"SPOCD1_DPP4","SPOCD1","DPP4",-0.00733630257310579,0.0399485478366893
"LYZ_AHNAK2","LYZ","AHNAK2",-0.0574921692127977,0.0129132933675086
"TENM3_DUSP4","TENM3","DUSP4",-0.0237347748479347,0.0840272119050165
"COL5A1_COL6A1","COL5A1","COL6A1",0.103859356605555,0.689843066726163
"HLA.DPB1_COL1A1","HLA.DPB1","COL1A1",0.0135953891510276,0.0311100772469057
"KCNMA1_TPD52L1","KCNMA1","TPD52L1",-0.132835540286946,0.677462217157834
"BIRC3_S100A4","BIRC3","S100A4",-0.0315744151447331,0.0637065190890406
"HSPB8_SDC2","HSPB8","SDC2",0.13555986749603,0.584087064476521
"FGF8_PDLIM1","FGF8","PDLIM1",-0.0477135989628211,0.00340040788530538
"TXNIP_CCNE1","TXNIP","CCNE1",0.00653733043870484,0.0409486882129369
"TGFBR1_PMP22","TGFBR1","PMP22",0.0468613001940068,0.207681902635353
"KRT14_BTK","KRT14","BTK",-0.00177165440234234,0.00548032063646026
"WNT16_RXRB","WNT16","RXRB",-0.00441824279790369,0.00380950245058475
"CD109_CA9","CD109","CA9",-0.0139945150949819,0.0665524468716901
"FGF8_MYC","FGF8","MYC",0.0201632798958799,0.00143697766343291
"ADAMTS1_RAF1","ADAMTS1","RAF1",0.00157095066111372,0.0112458595940091
"LAT2_FGF21","LAT2","FGF21",0.00159177370177613,0.00160196458938495
"SCRN1_LGALS9","SCRN1","LGALS9",-0.064739990804423,0.381774211009835
"SCNN1A_MAP7","SCNN1A","MAP7",0.00641156882281627,0.00692333036972739
"NPAS2_CD109","NPAS2","CD109",0.0443897954931013,0.180659256195381
"SERPINE1_CDKN1B","SERPINE1","CDKN1B",-6.15551055546194e-05,0.000626310347309693
"HMCN1_SMAD4","HMCN1","SMAD4",-0.00351608749922104,0.0110083735876131
"CD37_KRT13","CD37","KRT13",0.0201698765869537,0.0155238602439452
"SPART_MAP2K2","SPART","MAP2K2",0.0257640244671869,0.14259510846425
"APC2_GSN","APC2","GSN",0.0169709057472876,0.00441189365251175
"FLNC_MYL9","FLNC","MYL9",0.100420178657274,0.651132459732792
"LAMC2_SCG5","LAMC2","SCG5",-0.000135230114144483,0.000396688766191166
"WNT11_THBS2","WNT11","THBS2",0.0766714047866443,0.0377607417935868
"COL16A1_FEZ1","COL16A1","FEZ1",0.190376004389328,1.15332901150892
"ALDH1A1_COL5A1","ALDH1A1","COL5A1",-0.000476997057843971,0.00102179416640028
"WNT7B_EGR1","WNT7B","EGR1",0.107100642393635,0.0704359685532479
"PMEPA1_PLTP","PMEPA1","PLTP",-0.144756674147712,0.508379199320907
"CDX2_KIFC3","CDX2","KIFC3",-0.00748648234579022,0.000230210617264673
"CXCL2_FBXO17","CXCL2","FBXO17",0.00169724639313101,0.00331654652001389
"PALM_CKB","PALM","CKB",0.0281461330822008,0.0842985237551152
"MDK_EGR1","MDK","EGR1",0.0723334420465693,0.40690229238787
"XAGE1A_PTGFRN","XAGE1A","PTGFRN",0.00714877293238335,0.00430020221640115
"S100A6_WFDC2","S100A6","WFDC2",-0.0208515264136621,0.264930129572581
"IER3_ICAM1","IER3","ICAM1",0.0425287383529193,0.300429327305342
"ALCAM_FZD4","ALCAM","FZD4",0.0304961451160464,0.221252247089868
"PMEPA1_NRCAM","PMEPA1","NRCAM",0.0276771357052567,0.0972009074688795
"CTNNA3_LAPTM4B","CTNNA3","LAPTM4B",0.026214138176167,0.000368970784984642
"TMSB15A_KRT5","TMSB15A","KRT5",-0.0171031774322193,0.0385990567291305
"AKR1C1_HRAS","AKR1C1","HRAS",0.0203882526097849,0.0708104971953467
"DHRS3_LXN","DHRS3","LXN",0.454686150388209,1.85895937541546
"TCF7_IGFBP7","TCF7","IGFBP7",-0.00994865749920164,0.0289177505360525
"LAT2_FGF5","LAT2","FGF5",-0.0900221328897334,0.0905984745126426
"COTL1_PMEPA1","COTL1","PMEPA1",-0.0071074733519836,0.0544662626732112
"IL13RA2_CCDC9B","IL13RA2","CCDC9B",-0.0545001430708782,0.099968582281029
"GDF15_OSMR","GDF15","OSMR",0.0941145680376372,0.482543351879219
"ICAM1_NNMT","ICAM1","NNMT",0.0502428259697228,0.170927137606821
"NPAS2_IFIT3","NPAS2","IFIT3",0.0317832336142086,0.129352597380615
"SQOR_PLAAT4","SQOR","PLAAT4",0.0860929988364352,0.436616608741879
"RAC2_H1.0","RAC2","H1.0",0.096117631971304,0.412766247258175
"CD22_MAGEA4","CD22","MAGEA4",0.00987142311784199,0.00549881002301404
"CTNNA3_ABLIM3","CTNNA3","ABLIM3",0.0348079966303335,0.000489931568763663
"ERRFI1_DHRS2","ERRFI1","DHRS2",0.0182012835780468,0.102121323187195
"AKR1B1_DSP","AKR1B1","DSP",-0.16099340496607,1.1905641559846
"F2R_MAPK3","F2R","MAPK3",0.119658962202511,0.736029249703755
"FGFR4_MCAM","FGFR4","MCAM",0.0297337289453855,0.0286598413416696
"CDCP1_ITGA2","CDCP1","ITGA2",0.0785651061444538,0.20975528307138
"TMSB15A_LDHB","TMSB15A","LDHB",0.00442996878878573,0.00999771049936596
"IFI16_RAF1","IFI16","RAF1",0.00355227223979628,0.0220495953873133
"SERPINB1_CDC42EP1","SERPINB1","CDC42EP1",0.0949926241905687,0.406874691226871
"CRMP1_EMB","CRMP1","EMB",-0.010930403609419,0.0340483209773744
"COL4A2_ANXA1","COL4A2","ANXA1",-0.0199539886595454,0.161766043520232
"CCDC9B_CYFIP2","CCDC9B","CYFIP2",0.101541546216414,0.519236972062437
"PRTFDC1_CXCL2","PRTFDC1","CXCL2",-0.165153560114411,0.620819986605199
"WNT10A_WNT10B","WNT10A","WNT10B",0.00745829185855184,0.00101573282491192
"FGF22_RBP1","FGF22","RBP1",0.00461743548608777,0.000792497820746701
"CSRP2_GYPC","CSRP2","GYPC",0.12596337659119,0.671692419126479
"CD9_SNAI2","CD9","SNAI2",-0.039950613024917,0.301874608853345
"FGF16_LMCD1","FGF16","LMCD1",0.138142398511722,0.022384479552864
"FGF8_CASP1","FGF8","CASP1",0.0455337210353195,0.00324505439584306
"FGFR4_RAMP1","FGFR4","RAMP1",0.0777532469259494,0.0749450472488822
"CYFIP2_ARHGAP4","CYFIP2","ARHGAP4",-0.0084612150723672,0.0204945235571047
"GYPC_BCHE","GYPC","BCHE",-0.00420798542865971,0.0185369017230119
"CD37_ENG","CD37","ENG",0.00780572714757631,0.00600772229909044
"SDC1_SCEL","SDC1","SCEL",0.00140467813337359,0.00708791214011287
"TES_ZSCAN18","TES","ZSCAN18",-0.111168012873922,0.605392475200064
"TCIM_SYT11","TCIM","SYT11",0.0617489278929389,0.0716192060130193
"ZSCAN18_AEBP1","ZSCAN18","AEBP1",0.0199142052574741,0.0681927546453565
"CMBL_DCBLD2","CMBL","DCBLD2",-0.0165305738954705,0.0582325759941544
